order_id,customer_id,product_id,order_date,quantity,unit_price,discount_percent,order_amount,currency,order_status,sales_channel,shipping_method
ORD00016315,CUST000067,PROD000136,2024-08-25,3,839.68,10.0,2267.14,USD,Returned,Retail Store,Standard
ORD00016316,CUST003839,PROD000346,2025-05-06,5,425.65,0.0,2128.25,USD,Completed,Retail Store,Express
ORD00016317,CUST002168,PROD000115,2024-08-16,2,1105.87,20.0,1769.39,USD,Delivered,Website,Store Pickup
ORD00016318,CUST002941,PROD000271,2025-09-16,3,461.47,25.0,1038.31,USD,Completed,Website,Same Day
ORD00016319,CUST000410,PROD000040,2023-08-10,3,1030.76,0.0,3092.28,USD,Delivered,Retail Store,Same Day
ORD00016320,CUST003691,PROD000397,2025-04-25,3,1098.46,10.0,2965.84,USD,Delivered,Marketplace,Store Pickup
ORD00016321,CUST001516,PROD000327,2025-06-25,4,364.4,0.0,1457.6,USD,Shipped,Website,Same Day
ORD00016322,CUST003792,PROD000483,2025-09-14,5,1122.42,0.0,5612.1,USD,Delivered,Retail Store,Same Day
ORD00016323,CUST004462,PROD000040,2023-01-23,2,1030.76,0.0,2061.52,USD,Returned,Retail Store,Express
ORD00016324,CUST004349,PROD000386,2023-02-21,4,1423.45,20.0,4555.04,USD,Processing,Marketplace,Same Day
ORD00016325,CUST004720,PROD000499,2024-11-03,4,702.91,10.0,2530.48,USD,Delivered,Marketplace,Express
ORD00016326,CUST002049,PROD000047,2024-04-09,5,35.94,25.0,134.77,USD,Returned,Retail Store,Same Day
ORD00016327,CUST002769,PROD000264,2026-02-21,3,947.98,0.0,2843.94,USD,Shipped,Marketplace,Same Day
ORD00016328,CUST000268,PROD000148,2025-10-30,4,1371.23,0.0,5484.92,USD,Shipped,Marketplace,Standard
ORD00016329,CUST001951,PROD000398,2023-02-22,5,1199.89,10.0,5399.51,USD,Completed,Website,Standard
ORD00016330,CUST004954,PROD000027,2023-09-20,4,168.28,0.0,673.12,USD,Cancelled,Marketplace,Same Day
ORD00016331,CUST001550,PROD000495,2026-04-21,4,296.07,0.0,1184.28,USD,Completed,Mobile App,Store Pickup
ORD00016332,CUST001038,PROD000350,2026-03-03,1,364.05,20.0,291.24,USD,Returned,Retail Store,Standard
ORD00016333,CUST001304,PROD000190,2026-05-18,1,437.5,25.0,328.12,USD,Returned,Marketplace,Same Day
ORD00016334,CUST001547,PROD000388,2024-05-22,1,725.19,5.0,688.93,USD,Cancelled,Retail Store,Express
ORD00016335,CUST004240,PROD000073,2024-08-23,5,276.37,0.0,1381.85,USD,Returned,Mobile App,Standard
ORD00016336,CUST001977,PROD000114,2025-02-13,1,1335.59,0.0,1335.59,USD,Delivered,Mobile App,Store Pickup
ORD00016337,CUST003748,PROD000426,2025-04-11,1,285.32,0.0,285.32,USD,Shipped,Retail Store,Express
ORD00016338,CUST002542,PROD000081,2025-03-09,1,274.08,20.0,219.26,USD,Shipped,Retail Store,Express
ORD00016339,CUST004262,PROD000219,2024-10-10,3,1341.73,10.0,3622.67,USD,Processing,Retail Store,Express
ORD00016340,CUST004794,PROD000315,2026-03-25,4,1463.05,0.0,5852.2,USD,Delivered,Mobile App,Express
ORD00016341,CUST004578,PROD000497,2026-01-04,2,660.19,0.0,1320.38,USD,Shipped,Retail Store,Store Pickup
ORD00016342,CUST004292,PROD000292,2024-10-05,1,264.59,15.0,224.9,USD,Delivered,Retail Store,Same Day
ORD00016343,CUST003642,PROD000007,2023-05-12,3,1462.56,5.0,4168.3,USD,Cancelled,Marketplace,Express
ORD00016344,CUST001589,PROD000226,2025-08-11,5,326.52,20.0,1306.08,USD,Returned,Retail Store,Express
ORD00016345,CUST004360,PROD000204,2023-02-25,3,233.48,0.0,700.44,USD,Processing,Website,Express
ORD00016346,CUST000529,PROD000286,2023-02-08,4,1330.91,15.0,4525.09,USD,Delivered,Mobile App,Store Pickup
ORD00016347,CUST004468,PROD000341,2024-12-27,3,38.52,10.0,104.0,USD,Cancelled,Mobile App,Express
ORD00016348,CUST000130,PROD000121,2026-02-14,3,658.5,0.0,1975.5,USD,Delivered,Marketplace,Standard
ORD00016349,CUST002907,PROD000477,2023-05-15,5,270.33,15.0,1148.9,USD,Processing,Mobile App,Store Pickup
ORD00016350,CUST001334,PROD000311,2026-05-15,1,1397.5,0.0,1397.5,USD,Returned,Retail Store,Standard
ORD00016351,CUST000685,PROD000337,2024-04-01,5,427.89,20.0,1711.56,USD,Processing,Mobile App,Express
ORD00016352,CUST004166,PROD000280,2025-03-14,5,1100.9,0.0,5504.5,USD,Shipped,Retail Store,Express
ORD00016353,CUST003390,PROD000188,2024-07-30,3,1398.08,0.0,4194.24,USD,Delivered,Mobile App,Express
ORD00016354,CUST000538,PROD000313,2024-11-16,3,1059.81,0.0,3179.43,USD,Returned,Retail Store,Store Pickup
ORD00016355,CUST000699,PROD000070,2026-01-20,4,7.12,0.0,28.48,USD,Cancelled,Marketplace,Store Pickup
ORD00016356,CUST001374,PROD000010,2023-07-09,2,1040.81,0.0,2081.62,USD,Delivered,Website,Same Day
ORD00016357,CUST002305,PROD000021,2023-01-27,3,208.17,0.0,624.51,USD,Cancelled,Website,Express
ORD00016358,CUST001416,PROD000096,2025-11-05,3,768.56,20.0,1844.54,USD,Completed,Retail Store,Standard
ORD00016359,CUST001945,PROD000370,2026-06-04,4,1032.8,25.0,3098.4,USD,Shipped,Mobile App,Express
ORD00016360,CUST002723,PROD000411,2024-11-10,3,1001.11,5.0,2853.16,USD,Delivered,Retail Store,Standard
ORD00016361,CUST003516,PROD000176,2025-06-19,4,906.52,25.0,2719.56,USD,Delivered,Mobile App,Standard
ORD00016362,CUST003846,PROD000051,2026-05-21,3,1428.54,15.0,3642.78,USD,Returned,Website,Same Day
ORD00016363,CUST002745,PROD000442,2024-11-19,5,847.51,0.0,4237.55,USD,Cancelled,Mobile App,Express
ORD00016364,CUST003346,PROD000017,2026-04-24,3,903.08,10.0,2438.32,USD,Returned,Website,Standard
ORD00016365,CUST003302,PROD000328,2023-09-19,4,499.62,20.0,1598.78,USD,Delivered,Mobile App,Standard
ORD00016366,CUST000626,PROD000493,2024-06-18,1,1307.26,0.0,1307.26,USD,Cancelled,Website,Store Pickup
ORD00016367,CUST001349,PROD000101,2023-12-07,2,1112.1,10.0,2001.78,USD,Completed,Mobile App,Same Day
ORD00016368,CUST001862,PROD000021,2025-03-30,1,208.17,0.0,208.17,USD,Shipped,Website,Store Pickup
ORD00016369,CUST000340,PROD000057,2023-06-12,4,534.29,0.0,2137.16,USD,Processing,Marketplace,Same Day
ORD00016370,CUST004939,PROD000484,2024-01-05,3,1403.61,20.0,3368.66,USD,Returned,Marketplace,Standard
ORD00016371,CUST000397,PROD000215,2025-09-24,2,703.95,5.0,1337.51,USD,Cancelled,Retail Store,Standard
ORD00016372,CUST002374,PROD000017,2023-12-13,3,903.08,5.0,2573.78,USD,Delivered,Marketplace,Express
ORD00016373,CUST001669,PROD000059,2023-01-06,2,1095.37,25.0,1643.05,USD,Returned,Mobile App,Store Pickup
ORD00016374,CUST001299,PROD000413,2023-01-12,5,948.88,0.0,4744.4,USD,Completed,Mobile App,Express
ORD00016375,CUST003399,PROD000355,2024-11-26,5,286.95,20.0,1147.8,USD,Returned,Mobile App,Store Pickup
ORD00016376,CUST000263,PROD000378,2026-06-19,1,1141.62,0.0,1141.62,USD,Returned,Marketplace,Express
ORD00016377,CUST002095,PROD000275,2025-04-04,4,944.79,10.0,3401.24,USD,Completed,Marketplace,Express
ORD00016378,CUST003431,PROD000382,2023-06-26,4,363.07,10.0,1307.05,USD,Shipped,Mobile App,Same Day
ORD00016379,CUST004015,PROD000400,2024-12-30,5,460.39,25.0,1726.46,USD,Returned,Mobile App,Same Day
ORD00016380,CUST004104,PROD000136,2025-10-12,2,839.68,25.0,1259.52,USD,Delivered,Website,Express
ORD00016381,CUST004852,PROD000052,2024-12-15,2,1030.03,0.0,2060.06,USD,Processing,Marketplace,Express
ORD00016382,CUST000353,PROD000062,2023-11-02,4,420.86,10.0,1515.1,USD,Cancelled,Retail Store,Same Day
ORD00016383,CUST003105,PROD000418,2025-04-09,2,623.42,0.0,1246.84,USD,Completed,Marketplace,Express
ORD00016384,CUST002320,PROD000055,2025-03-13,5,140.75,25.0,527.81,USD,Cancelled,Retail Store,Store Pickup
ORD00016385,CUST000409,PROD000289,2025-06-14,4,1487.48,0.0,5949.92,USD,Delivered,Marketplace,Store Pickup
ORD00016386,CUST003008,PROD000289,2025-04-13,2,1487.48,20.0,2379.97,USD,Delivered,Retail Store,Same Day
ORD00016387,CUST002144,PROD000399,2024-04-11,5,308.84,25.0,1158.15,USD,Processing,Marketplace,Standard
ORD00016388,CUST000861,PROD000190,2024-04-22,2,437.5,0.0,875.0,USD,Cancelled,Website,Same Day
ORD00016389,CUST002173,PROD000227,2023-03-10,5,872.01,0.0,4360.05,USD,Delivered,Website,Store Pickup
ORD00016390,CUST003536,PROD000116,2025-02-18,3,153.47,5.0,437.39,USD,Returned,Website,Store Pickup
ORD00016391,CUST004758,PROD000375,2023-08-29,5,163.24,20.0,652.96,USD,Processing,Retail Store,Store Pickup
ORD00016392,CUST000221,PROD000437,2023-10-06,4,903.55,20.0,2891.36,USD,Shipped,Marketplace,Same Day
ORD00016393,CUST004637,PROD000031,2023-08-01,2,1225.37,0.0,2450.74,USD,Processing,Retail Store,Express
ORD00016394,CUST004911,PROD000447,2026-02-28,5,908.55,0.0,4542.75,USD,Cancelled,Retail Store,Express
ORD00016395,CUST002528,PROD000021,2024-08-17,5,208.17,20.0,832.68,USD,Completed,Mobile App,Same Day
ORD00016396,CUST004294,PROD000340,2026-02-19,5,1085.91,20.0,4343.64,USD,Completed,Website,Same Day
ORD00016397,CUST002137,PROD000415,2023-08-02,2,231.89,0.0,463.78,USD,Completed,Retail Store,Store Pickup
ORD00016398,CUST001529,PROD000364,2024-05-22,4,400.38,25.0,1201.14,USD,Shipped,Retail Store,Express
ORD00016399,CUST004390,PROD000097,2025-05-26,3,117.69,0.0,353.07,USD,Cancelled,Website,Same Day
ORD00016400,CUST001037,PROD000014,2025-07-14,2,755.61,5.0,1435.66,USD,Completed,Mobile App,Same Day
ORD00016401,CUST001294,PROD000036,2024-03-02,2,872.89,0.0,1745.78,USD,Completed,Mobile App,Express
ORD00016402,CUST003767,PROD000017,2025-01-14,2,903.08,0.0,1806.16,USD,Completed,Retail Store,Express
ORD00016403,CUST000507,PROD000405,2024-09-07,5,145.36,20.0,581.44,USD,Cancelled,Website,Same Day
ORD00016404,CUST004971,PROD000202,2024-11-05,4,1186.16,20.0,3795.71,USD,Returned,Marketplace,Store Pickup
ORD00016405,CUST001603,PROD000482,2025-10-28,5,1207.13,0.0,6035.65,USD,Processing,Website,Standard
ORD00016406,CUST003744,PROD000084,2024-07-04,1,1229.48,0.0,1229.48,USD,Shipped,Marketplace,Same Day
ORD00016407,CUST003131,PROD000365,2023-11-27,5,540.56,0.0,2702.8,USD,Delivered,Retail Store,Store Pickup
ORD00016408,CUST002715,PROD000121,2023-10-20,2,658.5,20.0,1053.6,USD,Returned,Retail Store,Express
ORD00016409,CUST004820,PROD000480,2023-11-17,5,1155.11,0.0,5775.55,USD,Shipped,Mobile App,Same Day
ORD00016410,CUST002429,PROD000144,2026-06-05,3,560.44,0.0,1681.32,USD,Delivered,Marketplace,Standard
ORD00016411,CUST001605,PROD000093,2025-10-23,1,223.62,0.0,223.62,USD,Shipped,Marketplace,Standard
ORD00016412,CUST003352,PROD000411,2025-01-27,2,1001.11,0.0,2002.22,USD,Shipped,Mobile App,Express
ORD00016413,CUST001151,PROD000167,2026-01-13,4,1018.13,0.0,4072.52,USD,Returned,Mobile App,Express
ORD00016414,CUST000908,PROD000271,2023-06-13,3,461.47,0.0,1384.41,USD,Delivered,Mobile App,Same Day
ORD00016415,CUST002946,PROD000115,2026-01-05,1,1105.87,0.0,1105.87,USD,Shipped,Marketplace,Express
ORD00016416,CUST002251,PROD000441,2025-09-08,3,1259.48,10.0,3400.6,USD,Returned,Website,Store Pickup
ORD00016417,CUST001433,PROD000460,2023-04-11,2,124.37,10.0,223.87,USD,Delivered,Website,Same Day
ORD00016418,CUST003607,PROD000293,2024-04-28,3,383.51,0.0,1150.53,USD,Shipped,Marketplace,Express
ORD00016419,CUST002140,PROD000321,2026-05-10,1,798.45,0.0,798.45,USD,Completed,Marketplace,Store Pickup
ORD00016420,CUST003494,PROD000471,2025-11-22,1,1081.85,0.0,1081.85,USD,Completed,Website,Standard
ORD00016421,CUST003292,PROD000360,2026-02-06,4,845.92,5.0,3214.5,USD,Shipped,Mobile App,Standard
ORD00016422,CUST003744,PROD000495,2025-01-10,2,296.07,25.0,444.11,USD,Shipped,Marketplace,Store Pickup
ORD00016423,CUST000478,PROD000375,2023-06-19,4,163.24,0.0,652.96,USD,Cancelled,Website,Same Day
ORD00016424,CUST000885,PROD000104,2026-01-04,2,593.9,10.0,1069.02,USD,Completed,Website,Express
ORD00016425,CUST001028,PROD000226,2024-09-22,5,326.52,0.0,1632.6,USD,Completed,Marketplace,Express
ORD00016426,CUST002027,PROD000072,2026-02-07,5,1312.51,0.0,6562.55,USD,Completed,Retail Store,Store Pickup
ORD00016427,CUST001968,PROD000286,2024-01-25,1,1330.91,0.0,1330.91,USD,Shipped,Retail Store,Standard
ORD00016428,CUST000776,PROD000205,2023-03-02,2,594.21,15.0,1010.16,USD,Returned,Website,Store Pickup
ORD00016429,CUST003659,PROD000041,2025-05-08,2,1368.54,0.0,2737.08,USD,Shipped,Retail Store,Store Pickup
ORD00016430,CUST004075,PROD000474,2024-02-20,2,644.6,15.0,1095.82,USD,Shipped,Retail Store,Express
ORD00016431,CUST003610,PROD000100,2026-02-27,2,711.7,0.0,1423.4,USD,Shipped,Mobile App,Standard
ORD00016432,CUST000115,PROD000110,2024-08-10,2,15.33,0.0,30.66,USD,Processing,Mobile App,Express
ORD00016433,CUST000267,PROD000251,2023-03-02,1,95.67,10.0,86.1,USD,Processing,Website,Store Pickup
ORD00016434,CUST000066,PROD000060,2023-08-25,4,246.3,5.0,935.94,USD,Completed,Marketplace,Store Pickup
ORD00016435,CUST001125,PROD000299,2024-06-07,1,1115.47,0.0,1115.47,USD,Delivered,Retail Store,Store Pickup
ORD00016436,CUST003123,PROD000486,2025-02-15,2,842.6,5.0,1600.94,USD,Completed,Retail Store,Store Pickup
ORD00016437,CUST000028,PROD000249,2026-02-14,2,727.57,0.0,1455.14,USD,Processing,Website,Store Pickup
ORD00016438,CUST003054,PROD000406,2026-04-28,1,49.88,20.0,39.9,USD,Delivered,Marketplace,Express
ORD00016439,CUST002953,PROD000350,2023-10-11,4,364.05,15.0,1237.77,USD,Shipped,Marketplace,Express
ORD00016440,CUST002583,PROD000223,2023-10-30,2,706.03,0.0,1412.06,USD,Returned,Website,Standard
ORD00016441,CUST003071,PROD000442,2026-02-03,2,847.51,10.0,1525.52,USD,Delivered,Retail Store,Standard
ORD00016442,CUST004043,PROD000128,2024-10-06,5,632.76,0.0,3163.8,USD,Delivered,Mobile App,Express
ORD00016443,CUST003680,PROD000103,2024-12-14,2,726.3,10.0,1307.34,USD,Cancelled,Mobile App,Express
ORD00016444,CUST003758,PROD000179,2023-12-01,5,1410.92,25.0,5290.95,USD,Delivered,Retail Store,Standard
ORD00016445,CUST003794,PROD000029,2024-11-10,4,1177.17,20.0,3766.94,USD,Delivered,Marketplace,Standard
ORD00016446,CUST003815,PROD000174,2026-01-07,2,856.24,0.0,1712.48,USD,Returned,Retail Store,Store Pickup
ORD00016447,CUST000233,PROD000062,2025-02-17,1,420.86,0.0,420.86,USD,Processing,Mobile App,Same Day
ORD00016448,CUST002503,PROD000012,2025-10-29,1,1440.09,5.0,1368.09,USD,Returned,Website,Standard
ORD00016449,CUST001827,PROD000179,2023-06-24,1,1410.92,0.0,1410.92,USD,Cancelled,Retail Store,Same Day
ORD00016450,CUST002832,PROD000462,2025-04-23,3,1264.11,15.0,3223.48,USD,Returned,Mobile App,Same Day
ORD00016451,CUST003572,PROD000041,2026-05-27,4,1368.54,0.0,5474.16,USD,Processing,Mobile App,Standard
ORD00016452,CUST002199,PROD000310,2024-01-14,2,928.74,0.0,1857.48,USD,Completed,Retail Store,Store Pickup
ORD00016453,CUST003124,PROD000024,2024-04-03,3,1094.61,5.0,3119.64,USD,Completed,Mobile App,Standard
ORD00016454,CUST002685,PROD000379,2025-06-11,5,1439.41,25.0,5397.79,USD,Delivered,Retail Store,Express
ORD00016455,CUST004706,PROD000153,2024-08-15,2,730.44,10.0,1314.79,USD,Cancelled,Retail Store,Same Day
ORD00016456,CUST003955,PROD000029,2023-10-19,4,1177.17,0.0,4708.68,USD,Cancelled,Marketplace,Store Pickup
ORD00016457,CUST004540,PROD000387,2025-07-20,2,1260.06,0.0,2520.12,USD,Delivered,Mobile App,Store Pickup
ORD00016458,CUST003250,PROD000015,2026-04-08,5,1165.95,5.0,5538.26,USD,Delivered,Website,Express
ORD00016459,CUST003456,PROD000393,2024-11-30,5,734.35,0.0,3671.75,USD,Processing,Marketplace,Same Day
ORD00016460,CUST000903,PROD000494,2024-05-27,2,667.33,0.0,1334.66,USD,Shipped,Mobile App,Standard
ORD00016461,CUST001105,PROD000436,2025-12-25,3,615.02,20.0,1476.05,USD,Returned,Marketplace,Same Day
ORD00016462,CUST001695,PROD000184,2025-12-27,1,240.03,10.0,216.03,USD,Processing,Mobile App,Standard
ORD00016463,CUST003753,PROD000164,2024-06-21,5,1412.78,0.0,7063.9,USD,Completed,Mobile App,Same Day
ORD00016464,CUST004812,PROD000097,2023-11-29,1,117.69,10.0,105.92,USD,Processing,Mobile App,Store Pickup
ORD00016465,CUST000361,PROD000114,2025-04-12,4,1335.59,25.0,4006.77,USD,Cancelled,Retail Store,Standard
ORD00016466,CUST001590,PROD000005,2023-07-07,3,427.21,0.0,1281.63,USD,Delivered,Mobile App,Express
ORD00016467,CUST004747,PROD000049,2023-04-29,5,655.42,25.0,2457.82,USD,Returned,Marketplace,Standard
ORD00016468,CUST003711,PROD000249,2023-11-27,4,727.57,25.0,2182.71,USD,Cancelled,Website,Standard
ORD00016469,CUST000732,PROD000093,2026-01-25,3,223.62,25.0,503.14,USD,Delivered,Retail Store,Store Pickup
ORD00016470,CUST000514,PROD000437,2024-05-29,1,903.55,10.0,813.19,USD,Shipped,Retail Store,Same Day
ORD00016471,CUST001919,PROD000202,2023-10-14,4,1186.16,0.0,4744.64,USD,Cancelled,Website,Standard
ORD00016472,CUST003152,PROD000027,2025-12-19,1,168.28,0.0,168.28,USD,Delivered,Mobile App,Store Pickup
ORD00016473,CUST000864,PROD000081,2023-09-20,2,274.08,5.0,520.75,USD,Delivered,Marketplace,Express
ORD00016474,CUST004764,PROD000139,2023-09-06,3,56.88,15.0,145.04,USD,Delivered,Mobile App,Standard
ORD00016475,CUST001976,PROD000174,2025-11-03,1,856.24,0.0,856.24,USD,Shipped,Marketplace,Express
ORD00016476,CUST003693,PROD000424,2025-08-10,4,806.4,10.0,2903.04,USD,Processing,Marketplace,Express
ORD00016477,CUST000598,PROD000206,2023-08-21,5,1215.93,0.0,6079.65,USD,Delivered,Marketplace,Standard
ORD00016478,CUST000787,PROD000064,2026-02-05,5,14.79,10.0,66.55,USD,Processing,Mobile App,Same Day
ORD00016479,CUST004814,PROD000253,2026-03-12,3,98.12,0.0,294.36,USD,Processing,Mobile App,Store Pickup
ORD00016480,CUST002002,PROD000178,2023-05-24,5,695.63,20.0,2782.52,USD,Delivered,Mobile App,Same Day
ORD00016481,CUST003179,PROD000269,2023-09-29,1,677.53,0.0,677.53,USD,Cancelled,Mobile App,Same Day
ORD00016482,CUST000708,PROD000430,2026-08-01,2,6.07,20.0,9.71,USD,Shipped,Mobile App,Store Pickup
ORD00016483,CUST003261,PROD000041,2026-01-30,1,1368.54,15.0,1163.26,USD,Delivered,Website,Express
ORD00016484,CUST002872,PROD000302,2023-02-25,3,1126.18,5.0,3209.61,USD,Cancelled,Retail Store,Express
ORD00016485,CUST002442,PROD000430,2023-02-19,5,6.07,5.0,28.83,USD,Cancelled,Marketplace,Same Day
ORD00016486,CUST003976,PROD000065,2024-10-28,4,717.86,20.0,2297.15,USD,Returned,Mobile App,Store Pickup
ORD00016487,CUST004843,PROD000357,2026-03-24,5,219.17,20.0,876.68,USD,Delivered,Retail Store,Standard
ORD00016488,CUST001733,PROD000156,2023-04-04,3,155.78,0.0,467.34,USD,Processing,Mobile App,Store Pickup
ORD00016489,CUST000530,PROD000417,2024-09-25,4,1360.87,10.0,4899.13,USD,Shipped,Marketplace,Same Day
ORD00016490,CUST004184,PROD000299,2024-04-13,4,1115.47,0.0,4461.88,USD,Shipped,Retail Store,Express
ORD00016491,CUST004112,PROD000112,2023-11-17,5,1353.3,0.0,-6766.5,USD,Processing,Website,Store Pickup
ORD00016492,CUST002185,PROD000165,2024-06-27,3,213.87,15.0,545.37,USD,Completed,Mobile App,Standard
ORD00016493,CUST000085,PROD000403,2025-09-18,4,1286.14,15.0,4372.88,USD,Completed,Mobile App,Express
ORD00016494,CUST001529,PROD000169,2024-07-02,2,101.98,20.0,163.17,USD,Completed,Marketplace,Store Pickup
ORD00016495,CUST002468,PROD000123,2023-11-08,1,167.7,0.0,167.7,USD,Cancelled,Mobile App,Store Pickup
ORD00016496,CUST000716,PROD000041,2026-01-08,4,1368.54,0.0,5474.16,USD,Processing,Marketplace,Same Day
ORD00016497,CUST001392,PROD000010,2023-06-22,2,1040.81,20.0,1665.3,USD,Shipped,Mobile App,Same Day
ORD00016498,CUST004148,PROD000025,2023-12-20,3,1458.89,0.0,4376.67,USD,Returned,Website,Express
ORD00016499,CUST003777,PROD000204,2024-12-12,4,233.48,15.0,793.83,USD,Delivered,Retail Store,Same Day
ORD00016500,CUST000605,PROD000137,2023-05-06,4,254.08,25.0,762.24,USD,Delivered,Mobile App,Standard
ORD00016501,CUST001649,PROD000085,2023-11-18,5,428.1,10.0,1926.45,USD,Shipped,Mobile App,Same Day
ORD00016502,CUST003876,PROD000415,2025-12-14,2,231.89,0.0,463.78,USD,Shipped,Retail Store,Same Day
ORD00016503,CUST004888,PROD000021,2025-05-27,5,208.17,5.0,988.81,USD,Processing,Website,Store Pickup
ORD00016504,CUST004592,PROD000364,2024-05-26,3,400.38,10.0,1081.03,USD,Completed,Retail Store,Store Pickup
ORD00016505,CUST000435,PROD000414,2024-05-31,1,97.07,5.0,92.22,USD,Returned,Mobile App,Same Day
ORD00016506,CUST004821,PROD000281,2025-10-03,1,377.15,25.0,282.86,USD,Processing,Retail Store,Express
ORD00016507,CUST004953,PROD000392,2026-06-06,5,1412.23,0.0,7061.15,USD,Processing,Marketplace,Express
ORD00016508,CUST002878,PROD000320,2023-05-19,3,856.85,10.0,2313.5,USD,Cancelled,Retail Store,Standard
ORD00016509,CUST001349,PROD000303,2026-02-01,1,780.71,0.0,780.71,USD,Delivered,Mobile App,Express
ORD00016510,CUST003328,PROD000351,2025-08-22,1,499.58,0.0,499.58,USD,Delivered,Marketplace,Standard
ORD00016511,CUST004395,PROD000466,2024-07-11,2,725.85,0.0,1451.7,USD,Shipped,Retail Store,Express
ORD00016512,CUST002863,PROD000121,2023-01-30,2,658.5,0.0,1317.0,USD,Shipped,Website,Store Pickup
ORD00016513,CUST003163,PROD000029,2024-11-13,5,1177.17,10.0,5297.27,USD,Cancelled,Retail Store,Same Day
ORD00016514,CUST004889,PROD000458,2023-08-03,5,1309.53,20.0,5238.12,USD,Processing,Retail Store,Express
ORD00016515,CUST002038,PROD000423,2024-08-08,5,689.74,0.0,3448.7,USD,Processing,Marketplace,Express
ORD00016516,CUST004535,PROD000469,2024-09-06,3,347.17,5.0,989.43,USD,Processing,Mobile App,Express
ORD00016517,CUST002886,PROD000394,2025-11-13,4,702.7,20.0,2248.64,USD,Delivered,Mobile App,Standard
ORD00016518,CUST003534,PROD000016,2024-11-10,2,370.19,15.0,629.32,USD,Completed,Retail Store,Store Pickup
ORD00016519,CUST000503,PROD000167,2025-01-17,5,1018.13,10.0,4581.59,USD,Completed,Website,Store Pickup
ORD00016520,CUST004459,PROD000087,2023-01-14,4,976.19,0.0,3904.76,USD,Returned,Website,Express
ORD00016521,CUST000190,PROD000027,2024-04-02,4,168.28,10.0,605.81,USD,Delivered,Marketplace,Same Day
ORD00016522,CUST002921,PROD000410,2023-03-08,2,420.73,10.0,757.31,USD,Processing,Mobile App,Express
ORD00016523,CUST003854,PROD000182,2024-12-27,2,1213.5,20.0,1941.6,USD,Processing,Website,Same Day
ORD00016524,CUST002004,PROD000452,2024-09-12,5,1239.41,0.0,6197.05,USD,Returned,Marketplace,Express
ORD00016525,CUST001171,PROD000395,2024-11-05,5,1219.39,0.0,6096.95,USD,Processing,Mobile App,Express
ORD00016526,CUST001861,PROD000416,2025-08-10,4,536.53,15.0,1824.2,USD,Processing,Marketplace,Express
ORD00016527,CUST000214,PROD000020,2023-09-20,2,1393.99,25.0,2090.99,USD,Returned,Mobile App,Same Day
ORD00016528,CUST001197,PROD000229,2023-02-08,3,256.1,25.0,576.23,USD,Completed,Marketplace,Standard
ORD00016529,CUST001477,PROD000159,2026-02-22,2,950.09,10.0,1710.16,USD,Delivered,Marketplace,Same Day
ORD00016530,CUST004399,PROD000254,2024-10-05,5,1102.09,5.0,5234.93,USD,Delivered,Marketplace,Standard
ORD00016531,CUST000569,PROD000018,2023-11-25,2,1198.15,15.0,2036.86,USD,Shipped,Mobile App,Express
ORD00016532,CUST003896,PROD000055,2026-05-08,4,140.75,0.0,563.0,USD,Returned,Mobile App,Standard
ORD00016533,CUST000190,PROD000157,2025-09-08,1,1349.06,20.0,1079.25,USD,Processing,Marketplace,Express
ORD00016534,CUST004124,PROD000233,2024-09-14,5,567.45,15.0,2411.66,USD,Processing,Mobile App,Same Day
ORD00016535,CUST001595,PROD000421,2025-10-01,4,1064.11,15.0,3617.97,USD,Processing,Retail Store,Same Day
ORD00016536,CUST002041,PROD000313,2024-10-22,4,1059.81,5.0,4027.28,USD,Delivered,Mobile App,Standard
ORD00016537,CUST001434,PROD000346,2026-01-06,4,425.65,0.0,1702.6,USD,Shipped,Mobile App,Express
ORD00016538,CUST004822,PROD000257,2026-04-30,4,963.66,15.0,3276.44,USD,Cancelled,Mobile App,Standard
ORD00016539,CUST003803,PROD000004,2026-04-27,4,1025.25,25.0,3075.75,USD,Shipped,Retail Store,Express
ORD00016540,CUST001833,PROD000091,2023-03-02,2,1151.92,0.0,2303.84,USD,Processing,Retail Store,Store Pickup
ORD00016541,CUST001159,PROD000174,2023-06-27,5,856.24,10.0,3853.08,USD,Completed,Mobile App,Standard
ORD00016542,CUST001729,PROD000258,2023-05-27,1,43.57,0.0,43.57,USD,Returned,Mobile App,Same Day
ORD00016543,CUST002615,PROD000181,2026-06-14,5,1315.45,10.0,5919.52,USD,Completed,Website,Express
ORD00016544,CUST003184,PROD000135,2023-03-27,3,97.72,0.0,293.16,USD,Processing,Mobile App,Store Pickup
ORD00016545,CUST001613,PROD000348,2025-01-24,3,1366.34,20.0,3279.22,USD,Shipped,Mobile App,Standard
ORD00016546,CUST001093,PROD000479,2023-06-09,5,869.24,15.0,3694.27,USD,Processing,Retail Store,Same Day
ORD00016547,CUST002205,PROD000384,2026-04-04,2,314.54,0.0,629.08,USD,Completed,Marketplace,Standard
ORD00016548,CUST001639,PROD000478,2023-01-12,3,1121.1,20.0,2690.64,USD,Returned,Website,Express
ORD00016549,CUST000591,PROD000488,2025-04-30,3,213.55,25.0,480.49,USD,Completed,Mobile App,Same Day
ORD00016550,CUST004250,PROD000254,2023-09-06,5,1102.09,10.0,4959.4,USD,Completed,Mobile App,Same Day
ORD00016551,CUST004734,PROD000360,2023-08-19,3,845.92,25.0,1903.32,USD,Processing,Website,Express
